threads,algo,mode,dataset,n,m,Delta,c,batch_sz,run,time_s
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,6,2601013,1,0.410426
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,6,2601013,2,0.41466
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,6,2601013,3,0.417788
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,6,2601013,4,0.418885
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,8,2601013,0,0.422674
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,8,2601013,1,0.424082
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,8,2601013,2,0.426827
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,8,2601013,3,0.446359
2,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,8,2601013,4,0.433404
2,dplus1,vertex,rmat_2^12,4096,38344,286,NA,38344,0,0.004203
2,cbyd_c2,vertex,rmat_2^12,4096,38344,286,2,38344,0,0.003583
2,dplus1,vertex,rmat_2^12,4096,38344,286,NA,38344,1,0.003559
2,cbyd_c2,vertex,rmat_2^12,4096,38344,286,2,38344,1,0.003508
2,dplus1,vertex,rmat_2^12,4096,38344,286,NA,38344,2,0.00369
2,cbyd_c2,vertex,rmat_2^12,4096,38344,286,2,38344,2,0.003534
2,dplus1,vertex,rmat_2^12,4096,38344,286,NA,38344,3,0.003643
2,cbyd_c2,vertex,rmat_2^12,4096,38344,286,2,38344,3,0.003466
2,dplus1,vertex,rmat_2^12,4096,38344,286,NA,38344,4,0.00357
2,cbyd_c2,vertex,rmat_2^12,4096,38344,286,2,38344,4,0.003479
2,dplus1,vertex,rmat_2^13,8192,77999,389,NA,77999,0,0.007605
2,cbyd_c2,vertex,rmat_2^13,8192,77999,389,2,77999,0,0.006525
2,dplus1,vertex,rmat_2^13,8192,77999,389,NA,77999,1,0.006775
2,cbyd_c2,vertex,rmat_2^13,8192,77999,389,2,77999,1,0.006555
2,dplus1,vertex,rmat_2^13,8192,77999,389,NA,77999,2,0.006765
2,cbyd_c2,vertex,rmat_2^13,8192,77999,389,2,77999,2,0.006667
2,dplus1,vertex,rmat_2^13,8192,77999,389,NA,77999,3,0.006712
2,cbyd_c2,vertex,rmat_2^13,8192,77999,389,2,77999,3,0.006638
2,dplus1,vertex,rmat_2^13,8192,77999,389,NA,77999,4,0.006725
2,cbyd_c2,vertex,rmat_2^13,8192,77999,389,2,77999,4,0.006644
2,dplus1,vertex,rmat_2^14,16384,158370,546,NA,158370,0,0.015031
2,cbyd_c2,vertex,rmat_2^14,16384,158370,546,2,158370,0,0.013507
2,dplus1,vertex,rmat_2^14,16384,158370,546,NA,158370,1,0.013338
2,cbyd_c2,vertex,rmat_2^14,16384,158370,546,2,158370,1,0.013249
2,dplus1,vertex,rmat_2^14,16384,158370,546,NA,158370,2,0.013539
2,cbyd_c2,vertex,rmat_2^14,16384,158370,546,2,158370,2,0.013444
2,dplus1,vertex,rmat_2^14,16384,158370,546,NA,158370,3,0.013421
2,cbyd_c2,vertex,rmat_2^14,16384,158370,546,2,158370,3,0.013539
2,dplus1,vertex,rmat_2^14,16384,158370,546,NA,158370,4,0.01363
2,cbyd_c2,vertex,rmat_2^14,16384,158370,546,2,158370,4,0.013236
2,dplus1,vertex,rmat_2^15,32768,319975,761,NA,319975,0,0.029673
2,cbyd_c2,vertex,rmat_2^15,32768,319975,761,2,319975,0,0.027213
2,dplus1,vertex,rmat_2^15,32768,319975,761,NA,319975,1,0.026875
2,cbyd_c2,vertex,rmat_2^15,32768,319975,761,2,319975,1,0.02713
2,dplus1,vertex,rmat_2^15,32768,319975,761,NA,319975,2,0.027345
2,cbyd_c2,vertex,rmat_2^15,32768,319975,761,2,319975,2,0.027248
2,dplus1,vertex,rmat_2^15,32768,319975,761,NA,319975,3,0.027252
2,cbyd_c2,vertex,rmat_2^15,32768,319975,761,2,319975,3,0.027054
2,dplus1,vertex,rmat_2^15,32768,319975,761,NA,319975,4,0.027244
2,cbyd_c2,vertex,rmat_2^15,32768,319975,761,2,319975,4,0.02697
2,dplus1,vertex,rmat_2^16,65536,644750,992,NA,644750,0,0.059749
2,cbyd_c2,vertex,rmat_2^16,65536,644750,992,2,644750,0,0.054432
2,dplus1,vertex,rmat_2^16,65536,644750,992,NA,644750,1,0.055456
2,cbyd_c2,vertex,rmat_2^16,65536,644750,992,2,644750,1,0.054833
2,dplus1,vertex,rmat_2^16,65536,644750,992,NA,644750,2,0.055022
2,cbyd_c2,vertex,rmat_2^16,65536,644750,992,2,644750,2,0.054342
2,dplus1,vertex,rmat_2^16,65536,644750,992,NA,644750,3,0.05515
2,cbyd_c2,vertex,rmat_2^16,65536,644750,992,2,644750,3,0.054391
2,dplus1,vertex,rmat_2^16,65536,644750,992,NA,644750,4,0.054946
2,cbyd_c2,vertex,rmat_2^16,65536,644750,992,2,644750,4,0.054246
2,dplus1,vertex,rmat_2^17,131072,1295967,1364,NA,1295967,0,0.122504
2,cbyd_c2,vertex,rmat_2^17,131072,1295967,1364,2,1295967,0,0.111821
2,dplus1,vertex,rmat_2^17,131072,1295967,1364,NA,1295967,1,0.112602
2,cbyd_c2,vertex,rmat_2^17,131072,1295967,1364,2,1295967,1,0.111594
2,dplus1,vertex,rmat_2^17,131072,1295967,1364,NA,1295967,2,0.113063
2,cbyd_c2,vertex,rmat_2^17,131072,1295967,1364,2,1295967,2,0.111722
2,dplus1,vertex,rmat_2^17,131072,1295967,1364,NA,1295967,3,0.112904
2,cbyd_c2,vertex,rmat_2^17,131072,1295967,1364,2,1295967,3,0.111864
2,dplus1,vertex,rmat_2^17,131072,1295967,1364,NA,1295967,4,0.11325
2,cbyd_c2,vertex,rmat_2^17,131072,1295967,1364,2,1295967,4,0.111893
2,dplus1,vertex,rmat_2^18,262144,2601013,1894,NA,2601013,0,0.244423
2,cbyd_c2,vertex,rmat_2^18,262144,2601013,1894,2,2601013,0,0.223528
2,dplus1,vertex,rmat_2^18,262144,2601013,1894,NA,2601013,1,0.224613
2,cbyd_c2,vertex,rmat_2^18,262144,2601013,1894,2,2601013,1,0.224121
2,dplus1,vertex,rmat_2^18,262144,2601013,1894,NA,2601013,2,0.225474
2,cbyd_c2,vertex,rmat_2^18,262144,2601013,1894,2,2601013,2,0.224224
2,dplus1,vertex,rmat_2^18,262144,2601013,1894,NA,2601013,3,0.22579
2,cbyd_c2,vertex,rmat_2^18,262144,2601013,1894,2,2601013,3,0.22449
2,dplus1,vertex,rmat_2^18,262144,2601013,1894,NA,2601013,4,0.225197
2,cbyd_c2,vertex,rmat_2^18,262144,2601013,1894,2,2601013,4,0.224611
2,dplus1,vertex,rmat_2^19,524288,5214709,2484,NA,5214709,0,0.490824
2,cbyd_c2,vertex,rmat_2^19,524288,5214709,2484,2,5214709,0,0.453451
2,dplus1,vertex,rmat_2^19,524288,5214709,2484,NA,5214709,1,0.451313
2,cbyd_c2,vertex,rmat_2^19,524288,5214709,2484,2,5214709,1,0.449128
2,dplus1,vertex,rmat_2^19,524288,5214709,2484,NA,5214709,2,0.454731
2,cbyd_c2,vertex,rmat_2^19,524288,5214709,2484,2,5214709,2,0.460867
2,dplus1,vertex,rmat_2^19,524288,5214709,2484,NA,5214709,3,0.451978
2,cbyd_c2,vertex,rmat_2^19,524288,5214709,2484,2,5214709,3,0.45047
2,dplus1,vertex,rmat_2^19,524288,5214709,2484,NA,5214709,4,0.45385
2,cbyd_c2,vertex,rmat_2^19,524288,5214709,2484,2,5214709,4,0.450365
2,dplus1,vertex,rmat_2^20,1048576,10446839,3315,NA,10446839,0,0.979872
2,cbyd_c2,vertex,rmat_2^20,1048576,10446839,3315,2,10446839,0,0.901701
2,dplus1,vertex,rmat_2^20,1048576,10446839,3315,NA,10446839,1,0.907034
2,cbyd_c2,vertex,rmat_2^20,1048576,10446839,3315,2,10446839,1,0.902584
2,dplus1,vertex,rmat_2^20,1048576,10446839,3315,NA,10446839,2,0.904249
2,cbyd_c2,vertex,rmat_2^20,1048576,10446839,3315,2,10446839,2,0.901544
2,dplus1,vertex,rmat_2^20,1048576,10446839,3315,NA,10446839,3,0.90995
2,cbyd_c2,vertex,rmat_2^20,1048576,10446839,3315,2,10446839,3,0.906747
2,dplus1,vertex,rmat_2^20,1048576,10446839,3315,NA,10446839,4,0.909531
2,cbyd_c2,vertex,rmat_2^20,1048576,10446839,3315,2,10446839,4,0.906072
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,26010,0,0.600949
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,26010,0,0.636648
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,26010,1,0.656161
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,26010,1,0.668508
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,26010,2,0.673214
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,26010,2,0.677085
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,26010,3,0.676282
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,26010,3,0.677622
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,26010,4,0.681786
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,26010,4,0.681264
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,130050,0,0.441848
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,130050,0,0.445943
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,130050,1,0.450352
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,130050,1,0.455121
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,130050,2,0.462493
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,130050,2,0.464901
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,130050,3,0.469284
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,130050,3,0.471273
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,130050,4,0.472317
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,130050,4,0.473962
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,260101,0,0.388259
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,260101,0,0.392291
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,260101,1,0.402389
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,260101,1,0.402387
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,260101,2,0.403425
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,260101,2,0.404766
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,260101,3,0.411119
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,260101,3,0.413392
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,260101,4,0.416588
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,260101,4,0.416244
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,650253,0,0.328228
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,650253,0,0.318977
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,650253,1,0.322026
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,650253,1,0.321304
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,650253,2,0.331671
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,650253,2,0.336028
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,650253,3,0.341907
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,650253,3,0.33912
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,650253,4,0.338062
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,650253,4,0.333154
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,1300506,0,0.28879
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,1300506,0,0.280544
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,1300506,1,0.285599
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,1300506,1,0.282568
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,1300506,2,0.285425
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,1300506,2,0.283383
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,1300506,3,0.288305
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,1300506,3,0.289179
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,1300506,4,0.293586
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,1300506,4,0.296431
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,2601013,0,0.275482
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,2601013,0,0.257828
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,2601013,1,0.255129
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,2601013,1,0.257516
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,2601013,2,0.255391
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,2601013,2,0.258588
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,2601013,3,0.255626
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,2601013,3,0.258551
2,dplus1,batch,rmat_2^18,262144,2601013,1894,NA,2601013,4,0.254987
2,cbyd_c2,batch,rmat_2^18,262144,2601013,1894,2,2601013,4,0.257845
2,dplus1,snap,email-Enron,36692,183831,1383,NA,183831,0,0.018464
2,cbyd_c2,snap,email-Enron,36692,183831,1383,2,183831,0,0.016969
2,dplus1,snap,email-Enron,36692,183831,1383,NA,183831,1,0.016953
2,cbyd_c2,snap,email-Enron,36692,183831,1383,2,183831,1,0.016613
2,dplus1,snap,email-Enron,36692,183831,1383,NA,183831,2,0.016602
2,cbyd_c2,snap,email-Enron,36692,183831,1383,2,183831,2,0.016629
2,dplus1,snap,email-Enron,36692,183831,1383,NA,183831,3,0.016819
2,cbyd_c2,snap,email-Enron,36692,183831,1383,2,183831,3,0.016498
2,dplus1,snap,email-Enron,36692,183831,1383,NA,183831,4,0.016687
2,cbyd_c2,snap,email-Enron,36692,183831,1383,2,183831,4,0.016659
2,dplus1,snap,com-dblp,425957,1049866,343,NA,1049866,0,0.120879
2,cbyd_c2,snap,com-dblp,425957,1049866,343,2,1049866,0,0.110363
2,dplus1,snap,com-dblp,425957,1049866,343,NA,1049866,1,0.11071
2,cbyd_c2,snap,com-dblp,425957,1049866,343,2,1049866,1,0.110175
2,dplus1,snap,com-dblp,425957,1049866,343,NA,1049866,2,0.110819
2,cbyd_c2,snap,com-dblp,425957,1049866,343,2,1049866,2,0.110156
2,dplus1,snap,com-dblp,425957,1049866,343,NA,1049866,3,0.110635
2,cbyd_c2,snap,com-dblp,425957,1049866,343,2,1049866,3,0.110521
2,dplus1,snap,com-dblp,425957,1049866,343,NA,1049866,4,0.111173
2,cbyd_c2,snap,com-dblp,425957,1049866,343,2,1049866,4,0.110442
2,dplus1,snap,com-amazon,548552,925872,549,NA,925872,0,0.106055
2,cbyd_c2,snap,com-amazon,548552,925872,549,2,925872,0,0.103896
2,dplus1,snap,com-amazon,548552,925872,549,NA,925872,1,0.103933
2,cbyd_c2,snap,com-amazon,548552,925872,549,2,925872,1,0.104106
2,dplus1,snap,com-amazon,548552,925872,549,NA,925872,2,0.103365
2,cbyd_c2,snap,com-amazon,548552,925872,549,2,925872,2,0.103969
2,dplus1,snap,com-amazon,548552,925872,549,NA,925872,3,0.103684
2,cbyd_c2,snap,com-amazon,548552,925872,549,2,925872,3,0.104092
2,dplus1,snap,com-amazon,548552,925872,549,NA,925872,4,0.103477
2,cbyd_c2,snap,com-amazon,548552,925872,549,2,925872,4,0.104091
2,dplus1,snap,roadNet-CA,1971281,2766607,12,NA,2766607,0,0.411947
2,cbyd_c2,snap,roadNet-CA,1971281,2766607,12,2,2766607,0,0.375586
2,dplus1,snap,roadNet-CA,1971281,2766607,12,NA,2766607,1,0.395708
2,cbyd_c2,snap,roadNet-CA,1971281,2766607,12,2,2766607,1,0.374472
2,dplus1,snap,roadNet-CA,1971281,2766607,12,NA,2766607,2,0.393844
2,cbyd_c2,snap,roadNet-CA,1971281,2766607,12,2,2766607,2,0.375077
2,dplus1,snap,roadNet-CA,1971281,2766607,12,NA,2766607,3,0.394171
2,cbyd_c2,snap,roadNet-CA,1971281,2766607,12,2,2766607,3,0.376125
2,dplus1,snap,roadNet-CA,1971281,2766607,12,NA,2766607,4,0.394845
2,cbyd_c2,snap,roadNet-CA,1971281,2766607,12,2,2766607,4,0.374331
4,dplus1,thread,rmat_262144,262144,2601013,NA,NA,2601013,0,0.134644
4,dplus1,thread,rmat_262144,262144,2601013,NA,NA,2601013,1,0.123534
4,dplus1,thread,rmat_262144,262144,2601013,NA,NA,2601013,2,0.122961
4,dplus1,thread,rmat_262144,262144,2601013,NA,NA,2601013,3,0.122701
4,dplus1,thread,rmat_262144,262144,2601013,NA,NA,2601013,4,0.122953
4,cbyd_c2,thread,rmat_262144,262144,2601013,NA,2,2601013,0,0.123171
4,cbyd_c2,thread,rmat_262144,262144,2601013,NA,2,2601013,1,0.122764
4,cbyd_c2,thread,rmat_262144,262144,2601013,NA,2,2601013,2,0.123182
4,cbyd_c2,thread,rmat_262144,262144,2601013,NA,2,2601013,3,0.122648
4,cbyd_c2,thread,rmat_262144,262144,2601013,NA,2,2601013,4,0.123272
4,dplus1_10batch,thread,rmat_262144,262144,2601013,NA,NA,2601013,0,0.174729
4,dplus1_10batch,thread,rmat_262144,262144,2601013,NA,NA,2601013,1,0.181618
4,dplus1_10batch,thread,rmat_262144,262144,2601013,NA,NA,2601013,2,0.187533
4,dplus1_10batch,thread,rmat_262144,262144,2601013,NA,NA,2601013,3,0.193407
4,dplus1_10batch,thread,rmat_262144,262144,2601013,NA,NA,2601013,4,0.200809
4,cbyd_c2_10batch,thread,rmat_262144,262144,2601013,NA,2,2601013,0,0.20491
4,cbyd_c2_10batch,thread,rmat_262144,262144,2601013,NA,2,2601013,1,0.210102
4,cbyd_c2_10batch,thread,rmat_262144,262144,2601013,NA,2,2601013,2,0.214903
4,cbyd_c2_10batch,thread,rmat_262144,262144,2601013,NA,2,2601013,3,0.217675
4,cbyd_c2_10batch,thread,rmat_262144,262144,2601013,NA,2,2601013,4,0.222829
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,2,2601013,0,0.131661
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,2,2601013,1,0.121353
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,2,2601013,2,0.120089
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,2,2601013,3,0.120164
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,2,2601013,4,0.12066
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,3,2601013,0,0.120427
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,3,2601013,1,0.120421
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,3,2601013,2,0.120905
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,3,2601013,3,0.120834
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,3,2601013,4,0.120532
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,4,2601013,0,0.120205
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,4,2601013,1,0.120768
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,4,2601013,2,0.120904
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,4,2601013,3,0.121048
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,4,2601013,4,0.120827
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,6,2601013,0,0.121101
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,6,2601013,1,0.120689
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,6,2601013,2,0.1215
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,6,2601013,3,0.121105
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,6,2601013,4,0.121766
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,8,2601013,0,0.121534
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,8,2601013,1,0.121065
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,8,2601013,2,0.121073
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,8,2601013,3,0.120878
4,cbyd,c_scaling,rmat_262144,262144,2601013,1894,8,2601013,4,0.121513
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,2,2601013,0,0.174722
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,2,2601013,1,0.178661
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,2,2601013,2,0.185146
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,2,2601013,3,0.192557
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,2,2601013,4,0.198379
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,3,2601013,0,0.202552
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,3,2601013,1,0.207674
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,3,2601013,2,0.213818
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,3,2601013,3,0.216314
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,3,2601013,4,0.219753
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,4,2601013,0,0.223306
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,4,2601013,1,0.226378
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,4,2601013,2,0.228542
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,4,2601013,3,0.23065
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,4,2601013,4,0.233602
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,6,2601013,0,0.23473
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,6,2601013,1,0.237591
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,6,2601013,2,0.240461
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,6,2601013,3,0.241881
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,6,2601013,4,0.241741
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,8,2601013,0,0.24338
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,8,2601013,1,0.243654
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,8,2601013,2,0.244289
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,8,2601013,3,0.244854
4,cbyd_10batch,c_scaling_10batch,rmat_262144,262144,2601013,1894,8,2601013,4,0.2464
4,dplus1,vertex,rmat_2^12,4096,38344,286,NA,38344,0,0.002707
4,cbyd_c2,vertex,rmat_2^12,4096,38344,286,2,38344,0,0.002157
4,dplus1,vertex,rmat_2^12,4096,38344,286,NA,38344,1,0.002173
4,cbyd_c2,vertex,rmat_2^12,4096,38344,286,2,38344,1,0.002091
4,dplus1,vertex,rmat_2^12,4096,38344,286,NA,38344,2,0.002138
4,cbyd_c2,vertex,rmat_2^12,4096,38344,286,2,38344,2,0.002103
4,dplus1,vertex,rmat_2^12,4096,38344,286,NA,38344,3,0.002214
4,cbyd_c2,vertex,rmat_2^12,4096,38344,286,2,38344,3,0.002025
4,dplus1,vertex,rmat_2^12,4096,38344,286,NA,38344,4,0.002162
4,cbyd_c2,vertex,rmat_2^12,4096,38344,286,2,38344,4,0.002009
4,dplus1,vertex,rmat_2^13,8192,77999,389,NA,77999,0,0.004204
4,cbyd_c2,vertex,rmat_2^13,8192,77999,389,2,77999,0,0.003674
4,dplus1,vertex,rmat_2^13,8192,77999,389,NA,77999,1,0.003692
4,cbyd_c2,vertex,rmat_2^13,8192,77999,389,2,77999,1,0.003719
4,dplus1,vertex,rmat_2^13,8192,77999,389,NA,77999,2,0.003679
4,cbyd_c2,vertex,rmat_2^13,8192,77999,389,2,77999,2,0.003679
4,dplus1,vertex,rmat_2^13,8192,77999,389,NA,77999,3,0.003739
4,cbyd_c2,vertex,rmat_2^13,8192,77999,389,2,77999,3,0.003609
4,dplus1,vertex,rmat_2^13,8192,77999,389,NA,77999,4,0.003675
4,cbyd_c2,vertex,rmat_2^13,8192,77999,389,2,77999,4,0.003656
4,dplus1,vertex,rmat_2^14,16384,158370,546,NA,158370,0,0.007978
4,cbyd_c2,vertex,rmat_2^14,16384,158370,546,2,158370,0,0.007365
4,dplus1,vertex,rmat_2^14,16384,158370,546,NA,158370,1,0.007256
4,cbyd_c2,vertex,rmat_2^14,16384,158370,546,2,158370,1,0.007282
4,dplus1,vertex,rmat_2^14,16384,158370,546,NA,158370,2,0.00733
4,cbyd_c2,vertex,rmat_2^14,16384,158370,546,2,158370,2,0.007118
4,dplus1,vertex,rmat_2^14,16384,158370,546,NA,158370,3,0.007161
4,cbyd_c2,vertex,rmat_2^14,16384,158370,546,2,158370,3,0.00714
4,dplus1,vertex,rmat_2^14,16384,158370,546,NA,158370,4,0.007213
4,cbyd_c2,vertex,rmat_2^14,16384,158370,546,2,158370,4,0.007131
4,dplus1,vertex,rmat_2^15,32768,319975,761,NA,319975,0,0.016029
4,cbyd_c2,vertex,rmat_2^15,32768,319975,761,2,319975,0,0.014867
4,dplus1,vertex,rmat_2^15,32768,319975,761,NA,319975,1,0.015012
4,cbyd_c2,vertex,rmat_2^15,32768,319975,761,2,319975,1,0.014775
4,dplus1,vertex,rmat_2^15,32768,319975,761,NA,319975,2,0.01513
4,cbyd_c2,vertex,rmat_2^15,32768,319975,761,2,319975,2,0.015125
4,dplus1,vertex,rmat_2^15,32768,319975,761,NA,319975,3,0.01492
4,cbyd_c2,vertex,rmat_2^15,32768,319975,761,2,319975,3,0.014858
4,dplus1,vertex,rmat_2^15,32768,319975,761,NA,319975,4,0.015152
4,cbyd_c2,vertex,rmat_2^15,32768,319975,761,2,319975,4,0.015006
4,dplus1,vertex,rmat_2^16,65536,644750,992,NA,644750,0,0.032923
4,cbyd_c2,vertex,rmat_2^16,65536,644750,992,2,644750,0,0.030228
4,dplus1,vertex,rmat_2^16,65536,644750,992,NA,644750,1,0.030839
4,cbyd_c2,vertex,rmat_2^16,65536,644750,992,2,644750,1,0.030237
4,dplus1,vertex,rmat_2^16,65536,644750,992,NA,644750,2,0.030419
4,cbyd_c2,vertex,rmat_2^16,65536,644750,992,2,644750,2,0.030078
4,dplus1,vertex,rmat_2^16,65536,644750,992,NA,644750,3,0.030651
4,cbyd_c2,vertex,rmat_2^16,65536,644750,992,2,644750,3,0.030445
4,dplus1,vertex,rmat_2^16,65536,644750,992,NA,644750,4,0.030494
4,cbyd_c2,vertex,rmat_2^16,65536,644750,992,2,644750,4,0.030424
4,dplus1,vertex,rmat_2^17,131072,1295967,1364,NA,1295967,0,0.067252
4,cbyd_c2,vertex,rmat_2^17,131072,1295967,1364,2,1295967,0,0.061757
4,dplus1,vertex,rmat_2^17,131072,1295967,1364,NA,1295967,1,0.062305
4,cbyd_c2,vertex,rmat_2^17,131072,1295967,1364,2,1295967,1,0.062173
4,dplus1,vertex,rmat_2^17,131072,1295967,1364,NA,1295967,2,0.062165
4,cbyd_c2,vertex,rmat_2^17,131072,1295967,1364,2,1295967,2,0.061692
